"","country","country_group","age_pr","household_income","trust_president","satisfaction_economy"
"6722","Bosnia and Herz.","EU-candidate",63,NA,1,2
"6723","Bosnia and Herz.","EU-candidate",74,320,1,4
"6724","Bosnia and Herz.","EU-candidate",71,NA,NA,NA
"6725","Bosnia and Herz.","EU-candidate",35,NA,2,2
"6726","Bosnia and Herz.","EU-candidate",51,720,1,2
"6727","Bosnia and Herz.","EU-candidate",52,1000,1,1
"6728","Bosnia and Herz.","EU-candidate",63,NA,1,2
"6729","Bosnia and Herz.","EU-candidate",58,326,2,2
"6730","Bosnia and Herz.","EU-candidate",80,326,1,4
"6731","Bosnia and Herz.","EU-candidate",38,NA,1,2
"6732","Bosnia and Herz.","EU-candidate",49,2000,4,2
"6733","Bosnia and Herz.","EU-candidate",45,NA,1,2
"6734","Bosnia and Herz.","EU-candidate",64,1000,1,2
"6735","Bosnia and Herz.","EU-candidate",35,1500,1,2
"6736","Bosnia and Herz.","EU-candidate",68,NA,1,3
"6737","Bosnia and Herz.","EU-candidate",51,NA,1,2
"6738","Bosnia and Herz.","EU-candidate",36,NA,1,2
"6739","Bosnia and Herz.","EU-candidate",55,NA,4,2
"6740","Bosnia and Herz.","EU-candidate",38,1700,1,2
"6741","Bosnia and Herz.","EU-candidate",56,600,1,4
"6742","Bosnia and Herz.","EU-candidate",55,NA,1,2
"6743","Bosnia and Herz.","EU-candidate",50,NA,2,3
"6744","Bosnia and Herz.","EU-candidate",51,800,1,1
"6745","Bosnia and Herz.","EU-candidate",56,NA,1,2
"6746","Bosnia and Herz.","EU-candidate",62,300,1,2
"6747","Bosnia and Herz.","EU-candidate",52,NA,1,2
"6748","Bosnia and Herz.","EU-candidate",41,NA,1,3
"6749","Bosnia and Herz.","EU-candidate",55,NA,4,4
"6750","Bosnia and Herz.","EU-candidate",18,NA,1,2
"6751","Bosnia and Herz.","EU-candidate",67,NA,1,1
"6752","Bosnia and Herz.","EU-candidate",73,NA,1,2
"6753","Bosnia and Herz.","EU-candidate",26,600,4,2
"6754","Bosnia and Herz.","EU-candidate",54,300,1,2
"6755","Bosnia and Herz.","EU-candidate",53,NA,1,4
"6756","Bosnia and Herz.","EU-candidate",39,NA,2,2
"6757","Bosnia and Herz.","EU-candidate",79,NA,1,1
"6758","Bosnia and Herz.","EU-candidate",35,NA,3,NA
"6759","Bosnia and Herz.","EU-candidate",25,400,2,4
"6760","Bosnia and Herz.","EU-candidate",46,NA,1,2
"6761","Bosnia and Herz.","EU-candidate",21,NA,1,1
"6762","Bosnia and Herz.","EU-candidate",38,NA,1,2
"6763","Bosnia and Herz.","EU-candidate",37,NA,1,1
"6764","Bosnia and Herz.","EU-candidate",38,500,1,4
"6765","Bosnia and Herz.","EU-candidate",67,1800,1,2
"6766","Bosnia and Herz.","EU-candidate",74,326,3,3
"6767","Bosnia and Herz.","EU-candidate",36,NA,3,1
"6768","Bosnia and Herz.","EU-candidate",18,NA,1,4
"6769","Bosnia and Herz.","EU-candidate",33,1000,1,2
"6770","Bosnia and Herz.","EU-candidate",59,30,1,1
"6771","Bosnia and Herz.","EU-candidate",49,1000,2,1
"6772","Bosnia and Herz.","EU-candidate",49,860,1,1
"6773","Bosnia and Herz.","EU-candidate",77,320,3,1
"6774","Bosnia and Herz.","EU-candidate",53,250,1,1
"6775","Bosnia and Herz.","EU-candidate",42,700,1,1
"6776","Bosnia and Herz.","EU-candidate",24,NA,1,1
"6777","Bosnia and Herz.","EU-candidate",63,NA,1,1
"6778","Bosnia and Herz.","EU-candidate",55,NA,3,1
"6779","Bosnia and Herz.","EU-candidate",19,50,1,1
"6780","Bosnia and Herz.","EU-candidate",19,NA,1,1
"6781","Bosnia and Herz.","EU-candidate",49,NA,1,1
"6782","Bosnia and Herz.","EU-candidate",61,326,3,1
"6783","Bosnia and Herz.","EU-candidate",49,800,1,2
"6784","Bosnia and Herz.","EU-candidate",18,500,1,1
"6785","Bosnia and Herz.","EU-candidate",50,1000,3,1
"6786","Bosnia and Herz.","EU-candidate",34,700,5,2
"6787","Bosnia and Herz.","EU-candidate",53,326,2,1
"6788","Bosnia and Herz.","EU-candidate",19,550,2,2
"6789","Bosnia and Herz.","EU-candidate",38,700,3,1
"6790","Bosnia and Herz.","EU-candidate",37,900,1,1
"6791","Bosnia and Herz.","EU-candidate",33,910,1,1
"6792","Bosnia and Herz.","EU-candidate",57,980,2,2
"6793","Bosnia and Herz.","EU-candidate",85,326,1,2
"6794","Bosnia and Herz.","EU-candidate",79,1200,1,1
"6795","Bosnia and Herz.","EU-candidate",51,750,1,1
"6796","Bosnia and Herz.","EU-candidate",66,360,2,1
"6797","Bosnia and Herz.","EU-candidate",75,326,1,2
"6798","Bosnia and Herz.","EU-candidate",49,500,1,2
"6799","Bosnia and Herz.","EU-candidate",75,326,3,2
"6800","Bosnia and Herz.","EU-candidate",43,500,5,2
"6801","Bosnia and Herz.","EU-candidate",21,700,1,2
"6802","Bosnia and Herz.","EU-candidate",42,1200,1,2
"6803","Bosnia and Herz.","EU-candidate",28,1000,1,4
"6804","Bosnia and Herz.","EU-candidate",52,850,2,2
"6805","Bosnia and Herz.","EU-candidate",21,800,1,4
"6806","Bosnia and Herz.","EU-candidate",57,1000,1,2
"6807","Bosnia and Herz.","EU-candidate",45,250,2,NA
"6808","Bosnia and Herz.","EU-candidate",35,700,1,4
"6809","Bosnia and Herz.","EU-candidate",32,500,NA,NA
"6810","Bosnia and Herz.","EU-candidate",27,1000,4,4
"6811","Bosnia and Herz.","EU-candidate",24,1600,4,4
"6812","Bosnia and Herz.","EU-candidate",45,500,1,2
"6813","Bosnia and Herz.","EU-candidate",65,460,4,2
"6814","Bosnia and Herz.","EU-candidate",61,900,1,2
"6815","Bosnia and Herz.","EU-candidate",31,NA,4,2
"6816","Bosnia and Herz.","EU-candidate",47,550,2,3
"6817","Bosnia and Herz.","EU-candidate",19,950,1,2
"6818","Bosnia and Herz.","EU-candidate",19,500,2,2
"6819","Bosnia and Herz.","EU-candidate",71,370,2,2
"6820","Bosnia and Herz.","EU-candidate",62,430,4,4
"6821","Bosnia and Herz.","EU-candidate",60,430,4,2
"6822","Bosnia and Herz.","EU-candidate",46,1400,1,2
"6823","Bosnia and Herz.","EU-candidate",63,750,2,3
"6824","Bosnia and Herz.","EU-candidate",55,300,1,2
"6825","Bosnia and Herz.","EU-candidate",80,650,1,4
"6826","Bosnia and Herz.","EU-candidate",26,400,1,4
"6827","Bosnia and Herz.","EU-candidate",69,326,5,1
"6828","Bosnia and Herz.","EU-candidate",25,450,2,2
"6829","Bosnia and Herz.","EU-candidate",61,326,2,1
"6830","Bosnia and Herz.","EU-candidate",65,450,4,5
"6831","Bosnia and Herz.","EU-candidate",53,1600,4,1
"6832","Bosnia and Herz.","EU-candidate",18,500,1,2
"6833","Bosnia and Herz.","EU-candidate",55,500,2,2
"6834","Bosnia and Herz.","EU-candidate",63,326,4,1
"6835","Bosnia and Herz.","EU-candidate",59,326,1,1
"6836","Bosnia and Herz.","EU-candidate",59,1150,1,1
"6837","Bosnia and Herz.","EU-candidate",48,150,1,2
"6838","Bosnia and Herz.","EU-candidate",50,1500,3,1
"6839","Bosnia and Herz.","EU-candidate",64,500,1,1
"6840","Bosnia and Herz.","EU-candidate",45,400,3,2
"6841","Bosnia and Herz.","EU-candidate",70,830,1,2
"6842","Bosnia and Herz.","EU-candidate",49,700,1,1
"6843","Bosnia and Herz.","EU-candidate",22,325,2,4
"6844","Bosnia and Herz.","EU-candidate",18,NA,2,NA
"6845","Bosnia and Herz.","EU-candidate",67,900,4,2
"6846","Bosnia and Herz.","EU-candidate",48,1300,4,2
"6847","Bosnia and Herz.","EU-candidate",34,1300,2,2
"6848","Bosnia and Herz.","EU-candidate",57,1200,1,1
"6849","Bosnia and Herz.","EU-candidate",79,326,4,2
"6850","Bosnia and Herz.","EU-candidate",31,500,2,2
"6851","Bosnia and Herz.","EU-candidate",67,1000,2,5
"6852","Bosnia and Herz.","EU-candidate",33,1000,1,1
"6853","Bosnia and Herz.","EU-candidate",65,670,1,1
"6854","Bosnia and Herz.","EU-candidate",65,435,1,4
"6855","Bosnia and Herz.","EU-candidate",69,900,1,1
"6856","Bosnia and Herz.","EU-candidate",55,1050,1,2
"6857","Bosnia and Herz.","EU-candidate",56,326,1,1
"6858","Bosnia and Herz.","EU-candidate",27,2000,4,2
"6859","Bosnia and Herz.","EU-candidate",41,1100,1,1
"6860","Bosnia and Herz.","EU-candidate",50,200,1,NA
"6861","Bosnia and Herz.","EU-candidate",37,1600,1,2
"6862","Bosnia and Herz.","EU-candidate",21,750,1,2
"6863","Bosnia and Herz.","EU-candidate",64,164,1,1
"6864","Bosnia and Herz.","EU-candidate",55,900,2,2
"6865","Bosnia and Herz.","EU-candidate",56,NA,1,2
"6866","Bosnia and Herz.","EU-candidate",66,325,4,1
"6867","Bosnia and Herz.","EU-candidate",43,2000,4,2
"6868","Bosnia and Herz.","EU-candidate",21,200,2,2
"6869","Bosnia and Herz.","EU-candidate",56,2000,2,NA
"6870","Bosnia and Herz.","EU-candidate",47,1500,1,1
"6871","Bosnia and Herz.","EU-candidate",68,325,1,NA
"6872","Bosnia and Herz.","EU-candidate",50,326,1,2
"6873","Bosnia and Herz.","EU-candidate",65,1000,2,2
"6874","Bosnia and Herz.","EU-candidate",80,420,4,1
"6875","Bosnia and Herz.","EU-candidate",21,700,2,2
"6876","Bosnia and Herz.","EU-candidate",71,325,4,2
"6877","Bosnia and Herz.","EU-candidate",67,325,4,2
"6878","Bosnia and Herz.","EU-candidate",63,900,4,NA
"6879","Bosnia and Herz.","EU-candidate",35,850,4,3
"6880","Bosnia and Herz.","EU-candidate",49,1200,1,1
"6881","Bosnia and Herz.","EU-candidate",84,700,NA,NA
"6882","Bosnia and Herz.","EU-candidate",40,900,4,1
"6883","Bosnia and Herz.","EU-candidate",55,NA,1,1
"6884","Bosnia and Herz.","EU-candidate",29,750,3,2
"6885","Bosnia and Herz.","EU-candidate",60,350,4,2
"6886","Bosnia and Herz.","EU-candidate",30,500,1,1
"6887","Bosnia and Herz.","EU-candidate",57,NA,1,1
"6888","Bosnia and Herz.","EU-candidate",25,1000,3,4
"6889","Bosnia and Herz.","EU-candidate",18,1500,4,4
"6890","Bosnia and Herz.","EU-candidate",51,800,1,1
"6891","Bosnia and Herz.","EU-candidate",28,800,3,2
"6892","Bosnia and Herz.","EU-candidate",69,320,1,1
"6893","Bosnia and Herz.","EU-candidate",20,1500,2,3
"6894","Bosnia and Herz.","EU-candidate",45,NA,1,2
"6895","Bosnia and Herz.","EU-candidate",62,400,1,1
"6896","Bosnia and Herz.","EU-candidate",45,1800,2,1
"6897","Bosnia and Herz.","EU-candidate",55,1500,1,2
"6898","Bosnia and Herz.","EU-candidate",31,1000,1,2
"6899","Bosnia and Herz.","EU-candidate",43,1000,3,2
"6900","Bosnia and Herz.","EU-candidate",24,1000,4,3
"6901","Bosnia and Herz.","EU-candidate",23,NA,1,2
"6902","Bosnia and Herz.","EU-candidate",38,850,2,2
"6903","Bosnia and Herz.","EU-candidate",57,1500,1,2
"6904","Bosnia and Herz.","EU-candidate",22,NA,1,1
"6905","Bosnia and Herz.","EU-candidate",31,1200,1,2
"6906","Bosnia and Herz.","EU-candidate",20,1500,1,3
"6907","Bosnia and Herz.","EU-candidate",38,1200,3,3
"6908","Bosnia and Herz.","EU-candidate",42,NA,1,1
"6909","Bosnia and Herz.","EU-candidate",55,NA,1,3
"6910","Bosnia and Herz.","EU-candidate",60,1500,2,4
"6911","Bosnia and Herz.","EU-candidate",42,700,1,3
"6912","Bosnia and Herz.","EU-candidate",56,NA,1,1
"6913","Bosnia and Herz.","EU-candidate",35,2000,2,2
"6914","Bosnia and Herz.","EU-candidate",31,1300,3,4
"6915","Bosnia and Herz.","EU-candidate",29,750,2,2
"6916","Bosnia and Herz.","EU-candidate",28,680,1,2
"6917","Bosnia and Herz.","EU-candidate",27,NA,1,2
"6918","Bosnia and Herz.","EU-candidate",49,700,1,3
"6919","Bosnia and Herz.","EU-candidate",56,1000,4,3
"6920","Bosnia and Herz.","EU-candidate",27,650,1,2
"6921","Bosnia and Herz.","EU-candidate",23,850,1,3
"6922","Bosnia and Herz.","EU-candidate",26,690,2,2
"6923","Bosnia and Herz.","EU-candidate",67,NA,1,3
"6924","Bosnia and Herz.","EU-candidate",23,2000,1,3
"6925","Bosnia and Herz.","EU-candidate",50,2700,3,1
"6926","Bosnia and Herz.","EU-candidate",31,500,2,3
"6927","Bosnia and Herz.","EU-candidate",44,930,3,4
"6928","Bosnia and Herz.","EU-candidate",43,1500,1,1
"6929","Bosnia and Herz.","EU-candidate",35,NA,1,1
"6930","Bosnia and Herz.","EU-candidate",35,4000,1,1
"6931","Bosnia and Herz.","EU-candidate",59,3000,4,1
"6932","Bosnia and Herz.","EU-candidate",52,1500,1,2
"6933","Bosnia and Herz.","EU-candidate",32,NA,1,1
"6934","Bosnia and Herz.","EU-candidate",21,1800,2,3
"6935","Bosnia and Herz.","EU-candidate",45,1500,1,3
"6936","Bosnia and Herz.","EU-candidate",26,1000,2,2
"6937","Bosnia and Herz.","EU-candidate",25,NA,1,1
"6938","Bosnia and Herz.","EU-candidate",45,NA,1,2
"6939","Bosnia and Herz.","EU-candidate",50,NA,3,2
"6940","Bosnia and Herz.","EU-candidate",31,600,2,2
"6941","Bosnia and Herz.","EU-candidate",28,2000,2,1
"6942","Bosnia and Herz.","EU-candidate",43,NA,1,2
"6943","Bosnia and Herz.","EU-candidate",40,2000,1,2
"6944","Bosnia and Herz.","EU-candidate",77,1300,1,2
"6945","Bosnia and Herz.","EU-candidate",55,NA,1,2
"6946","Bosnia and Herz.","EU-candidate",66,800,1,1
"6947","Bosnia and Herz.","EU-candidate",74,328,2,1
"6948","Bosnia and Herz.","EU-candidate",72,440,1,2
"6949","Bosnia and Herz.","EU-candidate",57,NA,1,1
"6950","Bosnia and Herz.","EU-candidate",22,NA,1,2
"6951","Bosnia and Herz.","EU-candidate",82,320,1,1
"6952","Bosnia and Herz.","EU-candidate",26,NA,1,1
"6953","Bosnia and Herz.","EU-candidate",22,NA,1,1
"6954","Bosnia and Herz.","EU-candidate",83,700,1,2
"6955","Bosnia and Herz.","EU-candidate",20,NA,1,2
"6956","Bosnia and Herz.","EU-candidate",51,NA,1,2
"6957","Bosnia and Herz.","EU-candidate",24,NA,1,NA
"6958","Bosnia and Herz.","EU-candidate",72,530,2,2
"6959","Bosnia and Herz.","EU-candidate",62,600,1,2
"6960","Bosnia and Herz.","EU-candidate",24,1100,1,1
"6961","Bosnia and Herz.","EU-candidate",38,2000,1,2
"6962","Bosnia and Herz.","EU-candidate",71,300,1,1
"6963","Bosnia and Herz.","EU-candidate",25,NA,1,1
"6964","Bosnia and Herz.","EU-candidate",26,600,1,1
"6965","Bosnia and Herz.","EU-candidate",18,NA,1,2
"6966","Bosnia and Herz.","EU-candidate",18,NA,3,2
"6967","Bosnia and Herz.","EU-candidate",20,NA,1,2
"6968","Bosnia and Herz.","EU-candidate",47,500,1,1
"6969","Bosnia and Herz.","EU-candidate",27,NA,2,2
"6970","Bosnia and Herz.","EU-candidate",62,434,1,2
"6971","Bosnia and Herz.","EU-candidate",37,NA,1,2
"6972","Bosnia and Herz.","EU-candidate",23,NA,1,1
"6973","Bosnia and Herz.","EU-candidate",28,NA,1,NA
"6974","Bosnia and Herz.","EU-candidate",60,NA,4,1
"6975","Bosnia and Herz.","EU-candidate",50,830,5,4
"6976","Bosnia and Herz.","EU-candidate",43,NA,4,2
"6977","Bosnia and Herz.","EU-candidate",20,650,1,3
"6978","Bosnia and Herz.","EU-candidate",42,NA,1,2
"6979","Bosnia and Herz.","EU-candidate",61,NA,4,1
"6980","Bosnia and Herz.","EU-candidate",21,NA,2,1
"6981","Bosnia and Herz.","EU-candidate",37,NA,1,1
"6982","Bosnia and Herz.","EU-candidate",62,NA,1,1
"6983","Bosnia and Herz.","EU-candidate",67,NA,1,1
"6984","Bosnia and Herz.","EU-candidate",35,1000,1,1
"6985","Bosnia and Herz.","EU-candidate",42,130,3,3
"6986","Bosnia and Herz.","EU-candidate",70,320,1,1
"6987","Bosnia and Herz.","EU-candidate",45,1100,3,2
"6988","Bosnia and Herz.","EU-candidate",31,NA,1,2
"6989","Bosnia and Herz.","EU-candidate",78,NA,1,1
"6990","Bosnia and Herz.","EU-candidate",76,320,1,2
"6991","Bosnia and Herz.","EU-candidate",42,380,1,3
"6992","Bosnia and Herz.","EU-candidate",47,NA,1,3
"6993","Bosnia and Herz.","EU-candidate",23,2400,1,3
"6994","Bosnia and Herz.","EU-candidate",29,700,3,4
"6995","Bosnia and Herz.","EU-candidate",54,720,2,3
"6996","Bosnia and Herz.","EU-candidate",78,400,1,1
"6997","Bosnia and Herz.","EU-candidate",50,1600,1,1
"6998","Bosnia and Herz.","EU-candidate",43,2500,2,4
"6999","Bosnia and Herz.","EU-candidate",31,2000,1,1
"7000","Bosnia and Herz.","EU-candidate",44,2000,1,3
"7001","Bosnia and Herz.","EU-candidate",19,NA,3,4
"7002","Bosnia and Herz.","EU-candidate",63,NA,1,1
"7003","Bosnia and Herz.","EU-candidate",69,NA,1,1
"7004","Bosnia and Herz.","EU-candidate",62,NA,2,1
"7005","Bosnia and Herz.","EU-candidate",50,1300,4,3
"7006","Bosnia and Herz.","EU-candidate",30,1200,4,3
"7007","Bosnia and Herz.","EU-candidate",22,NA,3,2
"7008","Bosnia and Herz.","EU-candidate",70,500,1,2
"7009","Bosnia and Herz.","EU-candidate",31,NA,1,1
"7010","Bosnia and Herz.","EU-candidate",54,NA,1,2
"7011","Bosnia and Herz.","EU-candidate",52,NA,1,1
"7012","Bosnia and Herz.","EU-candidate",55,NA,1,1
"7013","Bosnia and Herz.","EU-candidate",69,NA,1,1
"7014","Bosnia and Herz.","EU-candidate",39,NA,2,3
"7015","Bosnia and Herz.","EU-candidate",20,NA,2,3
"7016","Bosnia and Herz.","EU-candidate",50,NA,3,3
"7017","Bosnia and Herz.","EU-candidate",70,500,1,3
"7018","Bosnia and Herz.","EU-candidate",60,NA,1,1
"7019","Bosnia and Herz.","EU-candidate",56,NA,NA,2
"7020","Bosnia and Herz.","EU-candidate",72,1500,1,3
"7021","Bosnia and Herz.","EU-candidate",45,NA,1,1
"7022","Bosnia and Herz.","EU-candidate",27,NA,1,1
"7023","Bosnia and Herz.","EU-candidate",22,1500,1,1
"7024","Bosnia and Herz.","EU-candidate",30,2000,1,1
"7025","Bosnia and Herz.","EU-candidate",49,NA,1,1
"7026","Bosnia and Herz.","EU-candidate",38,NA,1,1
"7027","Bosnia and Herz.","EU-candidate",27,NA,3,NA
"7028","Bosnia and Herz.","EU-candidate",24,NA,2,2
"7029","Bosnia and Herz.","EU-candidate",25,1500,2,2
"7030","Bosnia and Herz.","EU-candidate",30,1800,1,1
"7031","Bosnia and Herz.","EU-candidate",47,1200,1,1
"7032","Bosnia and Herz.","EU-candidate",49,1300,1,1
"7033","Bosnia and Herz.","EU-candidate",28,1000,1,1
"7034","Bosnia and Herz.","EU-candidate",35,1200,1,1
"7035","Bosnia and Herz.","EU-candidate",24,NA,1,1
"7036","Bosnia and Herz.","EU-candidate",53,2000,2,2
"7037","Bosnia and Herz.","EU-candidate",66,1500,1,1
"7038","Bosnia and Herz.","EU-candidate",26,NA,1,1
"7039","Bosnia and Herz.","EU-candidate",70,370,1,1
"7040","Bosnia and Herz.","EU-candidate",27,1600,1,1
"7041","Bosnia and Herz.","EU-candidate",67,700,1,1
"7042","Bosnia and Herz.","EU-candidate",35,500,1,2
"7043","Bosnia and Herz.","EU-candidate",49,900,4,4
"7044","Bosnia and Herz.","EU-candidate",35,1700,2,2
"7045","Bosnia and Herz.","EU-candidate",41,1400,2,5
"7046","Bosnia and Herz.","EU-candidate",55,1200,1,NA
"7047","Bosnia and Herz.","EU-candidate",29,NA,3,5
"7048","Bosnia and Herz.","EU-candidate",27,1300,4,1
"7049","Bosnia and Herz.","EU-candidate",49,1200,2,5
"7050","Bosnia and Herz.","EU-candidate",55,830,4,NA
"7051","Bosnia and Herz.","EU-candidate",35,1300,3,NA
"7052","Bosnia and Herz.","EU-candidate",22,NA,4,NA
"7053","Bosnia and Herz.","EU-candidate",78,2700,4,NA
"7054","Bosnia and Herz.","EU-candidate",36,1000,1,1
"7055","Bosnia and Herz.","EU-candidate",26,NA,2,NA
"7056","Bosnia and Herz.","EU-candidate",48,900,3,NA
"7057","Bosnia and Herz.","EU-candidate",82,1500,1,4
"7058","Bosnia and Herz.","EU-candidate",48,480,1,2
"7059","Bosnia and Herz.","EU-candidate",29,NA,2,NA
"7060","Bosnia and Herz.","EU-candidate",50,NA,1,2
"7061","Bosnia and Herz.","EU-candidate",48,NA,1,3
"7062","Bosnia and Herz.","EU-candidate",21,800,1,1
"7063","Bosnia and Herz.","EU-candidate",41,1000,1,1
"7064","Bosnia and Herz.","EU-candidate",62,270,1,1
"7065","Bosnia and Herz.","EU-candidate",41,1200,1,1
"7066","Bosnia and Herz.","EU-candidate",28,900,1,1
"7067","Bosnia and Herz.","EU-candidate",70,350,1,1
"7068","Bosnia and Herz.","EU-candidate",76,400,1,1
"7069","Bosnia and Herz.","EU-candidate",45,1200,1,1
"7070","Bosnia and Herz.","EU-candidate",62,NA,2,1
"7071","Bosnia and Herz.","EU-candidate",22,NA,1,1
"7072","Bosnia and Herz.","EU-candidate",19,1500,NA,1
"7073","Bosnia and Herz.","EU-candidate",41,900,2,1
"7074","Bosnia and Herz.","EU-candidate",27,1200,1,1
"7075","Bosnia and Herz.","EU-candidate",36,NA,1,1
"7076","Bosnia and Herz.","EU-candidate",56,1000,1,1
"7077","Bosnia and Herz.","EU-candidate",53,NA,1,1
"7078","Bosnia and Herz.","EU-candidate",63,800,1,1
"7079","Bosnia and Herz.","EU-candidate",24,NA,1,1
"7080","Bosnia and Herz.","EU-candidate",35,NA,4,1
"7081","Bosnia and Herz.","EU-candidate",88,NA,1,1
"7082","Bosnia and Herz.","EU-candidate",30,2000,3,3
"7083","Bosnia and Herz.","EU-candidate",20,1150,3,2
"7084","Bosnia and Herz.","EU-candidate",42,1200,2,3
"7085","Bosnia and Herz.","EU-candidate",64,500,1,2
"7086","Bosnia and Herz.","EU-candidate",35,2000,3,3
"7087","Bosnia and Herz.","EU-candidate",41,1200,2,3
"7088","Bosnia and Herz.","EU-candidate",33,950,3,2
"7089","Bosnia and Herz.","EU-candidate",28,600,3,2
"7090","Bosnia and Herz.","EU-candidate",73,2500,1,2
"7091","Bosnia and Herz.","EU-candidate",39,1100,3,1
"7092","Bosnia and Herz.","EU-candidate",39,1000,3,2
"7093","Bosnia and Herz.","EU-candidate",33,1200,1,2
"7094","Bosnia and Herz.","EU-candidate",41,1000,3,1
"7095","Bosnia and Herz.","EU-candidate",63,800,1,1
"7096","Bosnia and Herz.","EU-candidate",31,2000,1,1
"7097","Bosnia and Herz.","EU-candidate",32,2500,1,2
"7098","Bosnia and Herz.","EU-candidate",31,2000,2,1
"7099","Bosnia and Herz.","EU-candidate",23,1800,2,2
"7100","Bosnia and Herz.","EU-candidate",31,800,1,1
"7101","Bosnia and Herz.","EU-candidate",38,1300,1,1
"7102","Bosnia and Herz.","EU-candidate",76,550,1,1
"7103","Bosnia and Herz.","EU-candidate",69,600,4,1
"7104","Bosnia and Herz.","EU-candidate",19,800,1,1
"7105","Bosnia and Herz.","EU-candidate",18,NA,1,1
"7106","Bosnia and Herz.","EU-candidate",43,2200,1,1
"7107","Bosnia and Herz.","EU-candidate",19,2000,1,1
"7108","Bosnia and Herz.","EU-candidate",56,900,1,1
"7109","Bosnia and Herz.","EU-candidate",63,1000,1,1
"7110","Bosnia and Herz.","EU-candidate",72,270,1,1
"7111","Bosnia and Herz.","EU-candidate",49,2500,1,2
"7112","Bosnia and Herz.","EU-candidate",77,300,1,1
"7113","Bosnia and Herz.","EU-candidate",54,900,1,2
"7114","Bosnia and Herz.","EU-candidate",33,2500,1,2
"7115","Bosnia and Herz.","EU-candidate",60,800,1,2
"7116","Bosnia and Herz.","EU-candidate",19,1500,1,1
"7117","Bosnia and Herz.","EU-candidate",73,600,1,2
"7118","Bosnia and Herz.","EU-candidate",70,700,1,1
"7119","Bosnia and Herz.","EU-candidate",52,NA,1,2
"7120","Bosnia and Herz.","EU-candidate",64,700,1,1
"7121","Bosnia and Herz.","EU-candidate",53,700,2,1
"7122","Bosnia and Herz.","EU-candidate",48,650,2,2
"7123","Bosnia and Herz.","EU-candidate",26,1000,3,3
"7124","Bosnia and Herz.","EU-candidate",63,330,1,1
"7125","Bosnia and Herz.","EU-candidate",41,650,1,2
"7126","Bosnia and Herz.","EU-candidate",25,700,3,2
"7127","Bosnia and Herz.","EU-candidate",51,650,2,3
"7128","Bosnia and Herz.","EU-candidate",31,2500,4,3
"7129","Bosnia and Herz.","EU-candidate",63,350,4,3
"7130","Bosnia and Herz.","EU-candidate",30,1100,1,2
"7131","Bosnia and Herz.","EU-candidate",39,1000,2,2
"7132","Bosnia and Herz.","EU-candidate",55,700,4,2
